from_node,to_node,from_ortho,from_phono,to_ortho,to_phono,type,position,from_phono_length,position_percent
9388,11727,judge,J^J,nudge,n^J,replace,0,3,0
9394,13886,judo,Judo,pseudo,sudo,replace,0,4,0
9395,10168,jug,J^g,lug,l^g,replace,0,3,0
9395,11235,jug,J^g,mug,m^g,replace,0,3,0
9395,13920,jug,J^g,pug,p^g,replace,0,3,0
9395,14979,jug,J^g,rug,r^g,replace,0,3,0
9395,17320,jug,J^g,thug,T^g,replace,0,3,0
9395,17820,jug,J^g,tug,t^g,replace,0,3,0
9400,10113,juice,Jus,loose,lus,replace,0,3,0
9400,11120,juice,Jus,moose,mus,replace,0,3,0
9400,11658,juice,Jus,noose,nus,replace,0,3,0
9400,15020,juice,Jus,ruse,rus,replace,0,3,0
9405,17823,julep,Julxp,tulip,tulxp,replace,0,5,0
9407,11263,jumble,J^mbL,mumble,m^mbL,replace,0,5,0
9407,14989,jumble,J^mbL,rumble,r^mbL,replace,0,5,0
9407,17824,jumble,J^mbL,tumble,t^mbL,replace,0,5,0
9409,10181,jump,J^mp,lump,l^mp,replace,0,4,0
9409,13944,jump,J^mp,pump,p^mp,replace,0,4,0
9409,14996,jump,J^mp,rump,r^mp,replace,0,4,0
9409,17323,jump,J^mp,thump,T^mp,replace,0,4,0
9412,13956,juncture,J^GkCX,puncture,p^GkCX,replace,0,6,0
9413,10110,June,Jun,loon,lun,replace,0,3,0
9413,11116,June,Jun,moon,mun,replace,0,3,0
9413,11656,June,Jun,noon,nun,replace,0,3,0
9413,15006,June,Jun,rune,run,replace,0,3,0
9413,15996,June,Jun,soon,sun,replace,0,3,0
9413,17835,June,Jun,tune,tun,replace,0,3,0
9417,11074,junk,J^Gk,monk,m^Gk,replace,0,4,0
9417,13961,junk,J^Gk,punk,p^Gk,replace,0,4,0
9417,16689,junk,J^Gk,sunk,s^Gk,replace,0,4,0
9418,19279,Junker,yUGkX,younker,y^GkX,replace,1,5,0.2
9424,17536,jurist,JUr|st,tourist,tUr|st,replace,0,6,0
9426,10198,just,J^st,lust,l^st,replace,0,4,0
9426,11303,just,J^st,must,m^st,replace,0,4,0
9426,15025,just,J^st,rust,r^st,replace,0,4,0
9430,9431,jut,J^t,jute,Jut,replace,1,3,0.333333333
9430,11321,jut,J^t,mutt,m^t,replace,0,3,0
9430,11756,jut,J^t,nut,n^t,replace,0,3,0
9430,14017,jut,J^t,putt,p^t,replace,0,3,0
9430,15033,jut,J^t,rut,r^t,replace,0,3,0
9430,15642,jut,J^t,shut,S^t,replace,0,3,0
9431,10115,jute,Jut,loot,lut,replace,0,3,0
9431,11121,jute,Jut,moot,mut,replace,0,3,0
9431,11542,jute,Jut,newt,nut,replace,0,3,0
9431,14915,jute,Jut,root,rut,replace,0,3,0
9431,16652,jute,Jut,suit,sut,replace,0,3,0
9431,17479,jute,Jut,toot,tut,replace,0,3,0
9435,9725,k,ke,lay,le,replace,0,2,0
9435,10579,k,ke,may,me,replace,0,2,0
9435,11432,k,ke,nay,ne,replace,0,2,0
9435,12575,k,ke,pay,pe,replace,0,2,0
9435,14287,k,ke,ray,re,replace,0,2,0
9435,15190,k,ke,say,se,replace,0,2,0
9435,17249,k,ke,they,De,replace,0,2,0
9435,18851,k,ke,way,we,replace,0,2,0
9435,19251,k,ke,yea,ye,replace,0,2,0
9436,11352,kabob,kebab,nabob,nebab,replace,0,5,0
9438,10930,kaiser,kYzX,miser,mYzX,replace,0,4,0
9438,14853,kaiser,kYzX,riser,rYzX,replace,0,4,0
9438,18625,kaiser,kYzX,visor,vYzX,replace,0,4,0
9439,9455,kale,kel,keel,kil,replace,1,3,0.333333333
9439,9480,kale,kel,kill,kIl,replace,1,3,0.333333333
9439,10288,kale,kel,mail,mel,replace,0,3,0
9439,11359,kale,kel,nail,nel,replace,0,3,0
9439,12267,kale,kel,pail,pel,replace,0,3,0
9439,14183,kale,kel,rail,rel,replace,0,3,0
9439,15076,kale,kel,sail,sel,replace,0,3,0
9439,15519,kale,kel,shale,Sel,replace,0,3,0
9439,16932,kale,kel,tail,tel,replace,0,3,0
9439,18278,kale,kel,vail,vel,replace,0,3,0
9439,18754,kale,kel,wail,wel,replace,0,3,0
9451,14035,kayak,kY@k,quack,kw@k,replace,1,4,0.25
9454,9766,kedge,kEJ,ledge,lEJ,replace,0,3,0
9454,15358,kedge,kEJ,sedge,sEJ,replace,0,3,0
9454,18880,kedge,kEJ,wedge,wEJ,replace,0,3,0
9455,9480,keel,kil,kill,kIl,replace,1,3,0.333333333
9455,9529,keel,kil,kneel,nil,replace,0,3,0
9455,9745,keel,kil,leal,lil,replace,0,3,0
9455,10597,keel,kil,meal,mil,replace,0,3,0
9455,12588,keel,kil,peal,pil,replace,0,3,0
9455,14428,keel,kil,reel,ril,replace,0,3,0
9455,15317,keel,kil,seal,sil,replace,0,3,0
9455,17033,keel,kil,teal,til,replace,0,3,0
9455,18364,keel,kil,veal,vil,replace,0,3,0
9455,18857,keel,kil,weal,wil,replace,0,3,0
9455,19294,keel,kil,zeal,zil,replace,0,3,0
9456,9462,keen,kin,ken,kEn,replace,1,3,0.333333333
9456,9490,keen,kin,kin,kIn,replace,1,3,0.333333333
9456,9498,keen,kin,kine,kYn,replace,1,3,0.333333333
9456,9746,keen,kin,lean,lin,replace,0,3,0
9456,10600,keen,kin,mean,min,replace,0,3,0
9456,12620,keen,kin,peen,pin,replace,0,3,0
9456,15224,keen,kin,scene,sin,replace,0,3,0
9456,15551,keen,kin,sheen,Sin,replace,0,3,0
9456,18860,keen,kin,wean,win,replace,0,3,0
9456,19252,keen,kin,yean,yin,replace,0,3,0
9457,9507,keep,kip,kip,kIp,replace,1,3,0.333333333
9457,9747,keep,kip,leap,lip,replace,0,3,0
9457,11436,keep,kip,neap,nip,replace,0,3,0
9457,12621,keep,kip,peep,pip,replace,0,3,0
9457,14314,keep,kip,reap,rip,replace,0,3,0
9457,15366,keep,kip,seep,sip,replace,0,3,0
9457,15552,keep,kip,sheep,Sip,replace,0,3,0
9457,18885,keep,kip,weep,wip,replace,0,3,0
9458,9776,keg,kEg,leg,lEg,replace,0,3,0
9458,12627,keg,kEg,peg,pEg,replace,0,3,0
9460,19260,kelp,kElp,yelp,yElp,replace,0,4,0
9461,9487,Kelt,kElt,kilt,kIlt,replace,1,4,0.25
9461,9532,Kelt,kElt,knelt,nElt,replace,0,4,0
9461,10666,Kelt,kElt,melt,mElt,replace,0,4,0
9461,12638,Kelt,kElt,pelt,pElt,replace,0,4,0
9461,18896,Kelt,kElt,welt,wElt,replace,0,4,0
9462,9490,ken,kEn,kin,kIn,replace,1,3,0.333333333
9462,9498,ken,kEn,kine,kYn,replace,1,3,0.333333333
9462,10678,ken,kEn,men,mEn,replace,0,3,0
9462,12641,ken,kEn,pen,pEn,replace,0,3,0
9462,15403,ken,kEn,sen,sEn,replace,0,3,0
9462,17102,ken,kEn,ten,tEn,replace,0,3,0
9462,17211,ken,kEn,then,DEn,replace,0,3,0
9462,18899,ken,kEn,wen,wEn,replace,0,3,0
9462,19196,ken,kEn,wren,rEn,replace,0,3,0
9462,19261,ken,kEn,yen,yEn,replace,0,3,0
9462,19301,ken,kEn,Zen,zEn,replace,0,3,0
9465,18903,kept,kEpt,wept,wEpt,replace,0,4,0
9468,14715,ketch,kEC,retch,rEC,replace,0,3,0
9468,18493,ketch,kEC,vetch,vEC,replace,0,3,0
9469,9510,kettle,kEtL,kirtle,kRtL,replace,1,4,0.25
9469,10745,kettle,kEtL,metal,mEtL,replace,0,4,0
9469,11511,kettle,kEtL,nettle,nEtL,replace,0,4,0
9469,12831,kettle,kEtL,petal,pEtL,replace,0,4,0
9469,15486,kettle,kEtL,settle,sEtL,replace,0,4,0
9470,9585,khaki,k@ki,lackey,l@ki,replace,0,4,0
9470,16922,khaki,k@ki,tacky,t@ki,replace,0,4,0
9470,18733,khaki,k@ki,wacky,w@ki,replace,0,4,0
9475,9892,kick,kIk,lick,lIk,replace,0,3,0
9475,11550,kick,kIk,nick,nIk,replace,0,3,0
9475,12956,kick,kIk,pick,pIk,replace,0,3,0
9475,14804,kick,kIk,rick,rIk,replace,0,3,0
9475,15649,kick,kIk,sick,sIk,replace,0,3,0
9475,17251,kick,kIk,thick,TIk,replace,0,3,0
9475,17339,kick,kIk,tic,tIk,replace,0,3,0
9475,19016,kick,kIk,wick,wIk,replace,0,3,0
9477,9894,kid,kId,lid,lId,replace,0,3,0
9477,10794,kid,kId,mid,mId,replace,0,3,0
9477,14807,kid,kId,rid,rId,replace,0,3,0
9480,10819,kill,kIl,mil,mIl,replace,0,3,0
9480,11566,kill,kIl,nil,nIl,replace,0,3,0
9480,12998,kill,kIl,pill,pIl,replace,0,3,0
9480,14834,kill,kIl,rill,rIl,replace,0,3,0
9480,15570,kill,kIl,shill,SIl,replace,0,3,0
9480,15685,kill,kIl,sill,sIl,replace,0,3,0
9480,17358,kill,kIl,till,tIl,replace,0,3,0
9480,19044,kill,kIl,will,wIl,replace,0,3,0
9481,10845,killing,kIlIG,milling,mIlIG,replace,0,5,0
9481,15232,killing,kIlIG,schilling,SIlIG,replace,0,5,0
9481,19046,killing,kIlIG,willing,wIlIG,replace,0,5,0
9487,9927,kilt,kIlt,lilt,lIlt,replace,0,4,0
9487,15688,kilt,kIlt,silt,sIlt,replace,0,4,0
9487,17361,kilt,kIlt,tilt,tIlt,replace,0,4,0
9487,19051,kilt,kIlt,wilt,wIlt,replace,0,4,0
9490,9498,kin,kIn,kine,kYn,replace,1,3,0.333333333
9490,13011,kin,kIn,pin,pIn,replace,0,3,0
9490,15573,kin,kIn,shin,SIn,replace,0,3,0
9490,15709,kin,kIn,sin,sIn,replace,0,3,0
9490,17261,kin,kIn,thin,TIn,replace,0,3,0
9490,17376,kin,kIn,tin,tIn,replace,0,3,0
9490,19055,kin,kIn,win,wIn,replace,0,3,0
9491,10859,kind,kYnd,mind,mYnd,replace,0,4,0
9491,14837,kind,kYnd,rind,rYnd,replace,0,4,0
9498,9949,kine,kYn,line,lYn,replace,0,3,0
9498,10860,kine,kYn,mine,mYn,replace,0,3,0
9498,11571,kine,kYn,nine,nYn,replace,0,3,0
9498,13016,kine,kYn,pine,pYn,replace,0,3,0
9498,15574,kine,kYn,shine,SYn,replace,0,3,0
9498,15664,kine,kYn,sign,sYn,replace,0,3,0
9498,17262,kine,kYn,thine,DYn,replace,0,3,0
9498,17380,kine,kYn,tine,tYn,replace,0,3,0
9498,18570,kine,kYn,vine,vYn,replace,0,3,0
9498,19073,kine,kYn,wine,wYn,replace,0,3,0
9501,9959,king,kIG,ling,lIG,replace,0,3,0
9501,13019,king,kIG,ping,pIG,replace,0,3,0
9501,14838,king,kIG,ring,rIG,replace,0,3,0
9501,15714,king,kIG,sing,sIG,replace,0,3,0
9501,17263,king,kIG,thing,TIG,replace,0,3,0
9501,19075,king,kIG,wing,wIG,replace,0,3,0
9501,19310,king,kIG,zing,zIG,replace,0,3,0
9502,9967,kink,kIGk,link,lIGk,replace,0,4,0
9502,10879,kink,kIGk,mink,mIGk,replace,0,4,0
9502,13022,kink,kIGk,pink,pIGk,replace,0,4,0
9502,14841,kink,kIGk,rink,rIGk,replace,0,4,0
9502,15722,kink,kIGk,sink,sIGk,replace,0,4,0
9502,17264,kink,kIGk,think,TIGk,replace,0,4,0
9502,19078,kink,kIGk,wink,wIGk,replace,0,4,0
9502,19309,kink,kIGk,zinc,zIGk,replace,0,4,0
9507,9979,kip,kIp,lip,lIp,replace,0,3,0
9507,11578,kip,kIp,nip,nIp,replace,0,3,0
9507,13035,kip,kIp,pip,pIp,replace,0,3,0
9507,14844,kip,kIp,rip,rIp,replace,0,3,0
9507,15580,kip,kIp,ship,SIp,replace,0,3,0
9507,15726,kip,kIp,sip,sIp,replace,0,3,0
9507,17394,kip,kIp,tip,tIp,replace,0,3,0
9507,19313,kip,kIp,zip,zIp,replace,0,3,0
9508,11579,kipper,kIpX,nipper,nIpX,replace,0,4,0
9508,19314,kipper,kIpX,zipper,zIpX,replace,0,4,0
9510,11336,kirtle,kRtL,myrtle,mRtL,replace,0,4,0
9510,17865,kirtle,kRtL,turtle,tRtL,replace,0,4,0
9512,10953,kiss,kIs,miss,mIs,replace,0,3,0
9512,17270,kiss,kIs,this,DIs,replace,0,3,0
9513,9517,kit,kIt,kite,kYt,replace,1,3,0.333333333
9513,9537,kit,kIt,knit,nIt,replace,0,3,0
9513,9998,kit,kIt,lit,lIt,replace,0,3,0
9513,10977,kit,kIt,mitt,mIt,replace,0,3,0
9513,13054,kit,kIt,pit,pIt,replace,0,3,0
9513,15735,kit,kIt,sit,sIt,replace,0,3,0
9513,17040,kit,kIt,teat,tIt,replace,0,3,0
9513,19096,kit,kIt,wit,wIt,replace,0,3,0
9513,19206,kit,kIt,writ,rIt,replace,0,3,0
9517,9536,kite,kYt,knight,nYt,replace,0,3,0
9517,9910,kite,kYt,light,lYt,replace,0,3,0
9517,10810,kite,kYt,might,mYt,replace,0,3,0
9517,14825,kite,kYt,right,rYt,replace,0,3,0
9517,17353,kite,kYt,tight,tYt,replace,0,3,0
9517,19033,kite,kYt,wight,wYt,replace,0,3,0
9518,11346,kith,kIT,myth,mIT,replace,0,3,0
9518,13060,kith,kIT,pith,pIT,replace,0,3,0
9518,19100,kith,kIT,with,wIT,replace,0,3,0
9519,10978,kitten,kItN,mitten,mItN,replace,0,4,0
9519,19210,kitten,kItN,written,rItN,replace,0,4,0
9520,13069,kitty,kIti,pity,pIti,replace,0,4,0
9520,19115,kitty,kIti,witty,wIti,replace,0,4,0
9522,9542,knack,n@k,knock,nak,replace,1,3,0.333333333
9522,9578,knack,n@k,lac,l@k,replace,0,3,0
9522,11452,knack,n@k,neck,nEk,replace,1,3,0.333333333
9522,11550,knack,n@k,nick,nIk,replace,1,3,0.333333333
9522,11655,knack,n@k,nook,nUk,replace,1,3,0.333333333
9522,12246,knack,n@k,pack,p@k,replace,0,3,0
9522,14149,knack,n@k,rack,r@k,replace,0,3,0
9522,15043,knack,n@k,sac,s@k,replace,0,3,0
9522,15508,knack,n@k,shack,S@k,replace,0,3,0
9522,16920,knack,n@k,tack,t@k,replace,0,3,0
9522,19235,knack,n@k,yak,y@k,replace,0,3,0
9524,9714,knave,nev,lave,lev,replace,0,3,0
9524,11503,knave,nev,nerve,nRv,replace,1,3,0.333333333
9524,12570,knave,nev,pave,pev,replace,0,3,0
9524,14278,knave,nev,rave,rev,replace,0,3,0
9524,15184,knave,nev,save,sev,replace,0,3,0
9524,15537,knave,nev,shave,Sev,replace,0,3,0
9524,18764,knave,nev,waive,wev,replace,0,3,0
9527,10592,knead,nid,mead,mid,replace,0,3,0
9527,11601,knead,nid,nod,nad,replace,1,3,0.333333333
9527,11604,knead,nid,node,nod,replace,1,3,0.333333333
9527,11726,knead,nid,nude,nud,replace,1,3,0.333333333
9527,14296,knead,nid,read,rid,replace,0,3,0
9527,18883,knead,nid,weed,wid,replace,0,3,0
9528,9734,knee,ni,lea,li,replace,0,2,0
9528,10591,knee,ni,me,mi,replace,0,2,0
9528,12234,knee,ni,p,pi,replace,0,2,0
9528,15541,knee,ni,she,Si,replace,0,2,0
9528,16898,knee,ni,t,ti,replace,0,2,0
9528,17202,knee,ni,thee,Di,replace,0,2,0
9528,18259,knee,ni,v,vi,replace,0,2,0
9528,18854,knee,ni,we,wi,replace,0,2,0
9528,19250,knee,ni,ye,yi,replace,0,2,0
9528,19292,knee,ni,z,zi,replace,0,2,0
9529,9531,kneel,nil,knell,nEl,replace,1,3,0.333333333
9529,9544,kneel,nil,knoll,nol,replace,1,3,0.333333333
9529,9745,kneel,nil,leal,lil,replace,0,3,0
9529,10597,kneel,nil,meal,mil,replace,0,3,0
9529,11359,kneel,nil,nail,nel,replace,1,3,0.333333333
9529,11566,kneel,nil,nil,nIl,replace,1,3,0.333333333
9529,11734,kneel,nil,null,n^l,replace,1,3,0.333333333
9529,12588,kneel,nil,peal,pil,replace,0,3,0
9529,14428,kneel,nil,reel,ril,replace,0,3,0
9529,15317,kneel,nil,seal,sil,replace,0,3,0
9529,17033,kneel,nil,teal,til,replace,0,3,0
9529,18364,kneel,nil,veal,vil,replace,0,3,0
9529,18857,kneel,nil,weal,wil,replace,0,3,0
9529,19294,kneel,nil,zeal,zil,replace,0,3,0
9530,15568,kneeled,nild,shield,Sild,replace,0,4,0
9530,18858,kneeled,nild,weald,wild,replace,0,4,0
9530,19267,kneeled,nild,yield,yild,replace,0,4,0
9531,9544,knell,nEl,knoll,nol,replace,1,3,0.333333333
9531,11359,knell,nEl,nail,nel,replace,1,3,0.333333333
9531,11566,knell,nEl,nil,nIl,replace,1,3,0.333333333
9531,11734,knell,nEl,null,n^l,replace,1,3,0.333333333
9531,15556,knell,nEl,shell,SEl,replace,0,3,0
9531,17079,knell,nEl,tell,tEl,replace,0,3,0
9531,18894,knell,nEl,well,wEl,replace,0,3,0
9531,19258,knell,nEl,yell,yEl,replace,0,3,0
9532,10666,knelt,nElt,melt,mElt,replace,0,4,0
9532,12638,knelt,nElt,pelt,pElt,replace,0,4,0
9532,18896,knelt,nElt,welt,wElt,replace,0,4,0
9535,9901,knife,nYf,life,lYf,replace,0,3,0
9535,14819,knife,nYf,rife,rYf,replace,0,3,0
9535,19028,knife,nYf,wife,wYf,replace,0,3,0
9536,9537,knight,nYt,knit,nIt,replace,1,3,0.333333333
9536,9545,knight,nYt,knot,nat,replace,1,3,0.333333333
9536,9910,knight,nYt,light,lYt,replace,0,3,0
9536,10810,knight,nYt,might,mYt,replace,0,3,0
9536,11418,knight,nYt,naught,nct,replace,1,3,0.333333333
9536,11440,knight,nYt,neat,nit,replace,1,3,0.333333333
9536,11508,knight,nYt,net,nEt,replace,1,3,0.333333333
9536,11542,knight,nYt,newt,nut,replace,1,3,0.333333333
9536,11686,knight,nYt,note,not,replace,1,3,0.333333333
9536,11756,knight,nYt,nut,n^t,replace,1,3,0.333333333
9536,14825,knight,nYt,right,rYt,replace,0,3,0
9536,17353,knight,nYt,tight,tYt,replace,0,3,0
9536,19033,knight,nYt,wight,wYt,replace,0,3,0
9537,9545,knit,nIt,knot,nat,replace,1,3,0.333333333
9537,9998,knit,nIt,lit,lIt,replace,0,3,0
9537,10977,knit,nIt,mitt,mIt,replace,0,3,0
9537,11418,knit,nIt,naught,nct,replace,1,3,0.333333333
9537,11440,knit,nIt,neat,nit,replace,1,3,0.333333333
9537,11508,knit,nIt,net,nEt,replace,1,3,0.333333333
9537,11542,knit,nIt,newt,nut,replace,1,3,0.333333333
9537,11686,knit,nIt,note,not,replace,1,3,0.333333333
9537,11756,knit,nIt,nut,n^t,replace,1,3,0.333333333
9537,13054,knit,nIt,pit,pIt,replace,0,3,0
9537,15735,knit,nIt,sit,sIt,replace,0,3,0
9537,17040,knit,nIt,teat,tIt,replace,0,3,0
9537,19096,knit,nIt,wit,wIt,replace,0,3,0
9537,19206,knit,nIt,writ,rIt,replace,0,3,0
9538,10038,knives,nYvz,lives,lYvz,replace,0,4,0
9538,19117,knives,nYvz,wives,wYvz,replace,0,4,0
9539,10056,knob,nab,lob,lab,replace,0,3,0
9539,10985,knob,nab,mob,mab,replace,0,3,0
9539,11351,knob,nab,nab,n@b,replace,1,3,0.333333333
9539,11443,knob,nab,neb,nEb,replace,1,3,0.333333333
9539,11546,knob,nab,nib,nIb,replace,1,3,0.333333333
9539,11720,knob,nab,nub,n^b,replace,1,3,0.333333333
9539,14879,knob,nab,rob,rab,replace,0,3,0
9539,15920,knob,nab,sob,sab,replace,0,3,0
9541,10058,knobby,nabi,lobby,labi,replace,0,4,0
9542,10068,knock,nak,loch,lak,replace,0,3,0
9542,10992,knock,nak,mock,mak,replace,0,3,0
9542,11452,knock,nak,neck,nEk,replace,1,3,0.333333333
9542,11550,knock,nak,nick,nIk,replace,1,3,0.333333333
9542,11655,knock,nak,nook,nUk,replace,1,3,0.333333333
9542,13197,knock,nak,pock,pak,replace,0,3,0
9542,14885,knock,nak,rock,rak,replace,0,3,0
9542,15590,knock,nak,shock,Sak,replace,0,3,0
9542,15934,knock,nak,sock,sak,replace,0,3,0
9544,11031,knoll,nol,mole,mol,replace,0,3,0
9544,11359,knoll,nol,nail,nel,replace,1,3,0.333333333
9544,11566,knoll,nol,nil,nIl,replace,1,3,0.333333333
9544,11734,knoll,nol,null,n^l,replace,1,3,0.333333333
9544,13227,knoll,nol,pole,pol,replace,0,3,0
9544,14899,knoll,nol,role,rol,replace,0,3,0
9544,15588,knoll,nol,shoal,Sol,replace,0,3,0
9544,15949,knoll,nol,sol,sol,replace,0,3,0
9544,17273,knoll,nol,thole,Tol,replace,0,3,0
9544,17450,knoll,nol,toll,tol,replace,0,3,0
9544,18680,knoll,nol,vole,vol,replace,0,3,0
9545,10128,knot,nat,lot,lat,replace,0,3,0
9545,11418,knot,nat,naught,nct,replace,1,3,0.333333333
9545,11440,knot,nat,neat,nit,replace,1,3,0.333333333
9545,11508,knot,nat,net,nEt,replace,1,3,0.333333333
9545,11542,knot,nat,newt,nut,replace,1,3,0.333333333
9545,11686,knot,nat,note,not,replace,1,3,0.333333333
9545,11756,knot,nat,nut,n^t,replace,1,3,0.333333333
9545,13396,knot,nat,pot,pat,replace,0,3,0
9545,14928,knot,nat,rot,rat,replace,0,3,0
9545,15606,knot,nat,shot,Sat,replace,0,3,0
9545,16017,knot,nat,sot,sat,replace,0,3,0
9545,17522,knot,nat,tot,tat,replace,0,3,0
9545,18846,knot,nat,watt,wat,replace,0,3,0
9545,19231,knot,nat,yacht,yat,replace,0,3,0
9546,10045,know,no,lo,lo,replace,0,2,0
9546,11182,know,no,mot,mo,replace,0,2,0
9546,14891,know,no,roe,ro,replace,0,2,0
9546,15495,know,no,sew,so,replace,0,2,0
9546,15566,know,no,shew,So,replace,0,2,0
9546,17286,know,no,though,Do,replace,0,2,0
9546,17431,know,no,toe,to,replace,0,2,0
9546,19121,know,no,woe,wo,replace,0,2,0
9548,11621,knowledge,nalIJ,nonage,nanIJ,replace,2,5,0.4
9549,10049,known,non,loan,lon,replace,0,3,0
9549,10983,known,non,moan,mon,replace,0,3,0
9549,11571,known,non,nine,nYn,replace,1,3,0.333333333
9549,11632,known,non,none,n^n,replace,1,3,0.333333333
9549,11656,known,non,noon,nun,replace,1,3,0.333333333
9549,11700,known,non,noun,nWn,replace,1,3,0.333333333
9549,12897,known,non,phone,fon,replace,0,3,0
9549,13288,known,non,pone,pon,replace,0,3,0
9549,14876,known,non,roan,ron,replace,0,3,0
9549,15499,known,non,sewn,son,replace,0,3,0
9549,15595,known,non,shone,Son,replace,0,3,0
9549,17464,known,non,tone,ton,replace,0,3,0
9549,19324,known,non,zone,zon,replace,0,3,0
9550,11551,knuckle,n^kL,nickel,nIkL,replace,1,4,0.25
9550,16626,knuckle,n^kL,suckle,s^kL,replace,0,4,0
9560,17775,kraut,krWt,trout,trWt,replace,0,4,0
9567,10056,lab,l@b,lob,lab,replace,1,3,0.333333333
9567,10059,lab,l@b,lobe,lob,replace,1,3,0.333333333
9567,11351,lab,l@b,nab,n@b,replace,0,3,0
9567,16899,lab,l@b,tab,t@b,replace,0,3,0
9568,9866,label,lebL,libel,lYbL,replace,1,4,0.25
9568,15040,label,lebL,sable,sebL,replace,0,4,0
9568,16902,label,lebL,table,tebL,replace,0,4,0
9571,10057,labor,lebX,lobar,lobX,replace,1,4,0.25
9571,10150,labor,lebX,lubber,l^bX,replace,1,4,0.25
9571,11480,labor,lebX,neighbor,nebX,replace,0,4,0
9571,15042,labor,lebX,sabre,sebX,replace,0,4,0
9571,16911,labor,lebX,tabour,tebX,replace,0,4,0
9578,9613,lac,l@k,lake,lek,replace,1,3,0.333333333
9578,9743,lac,l@k,leak,lik,replace,1,3,0.333333333
9578,9806,lac,l@k,lek,lEk,replace,1,3,0.333333333
9578,9892,lac,l@k,lick,lIk,replace,1,3,0.333333333
9578,9920,lac,l@k,like,lYk,replace,1,3,0.333333333
9578,10068,lac,l@k,loch,lak,replace,1,3,0.333333333
9578,10107,lac,l@k,look,lUk,replace,1,3,0.333333333
9578,10161,lac,l@k,luck,l^k,replace,1,3,0.333333333
9578,10195,lac,l@k,lurk,lRk,replace,1,3,0.333333333
9578,12246,lac,l@k,pack,p@k,replace,0,3,0
9578,14149,lac,l@k,rack,r@k,replace,0,3,0
9578,15043,lac,l@k,sac,s@k,replace,0,3,0
9578,15508,lac,l@k,shack,S@k,replace,0,3,0
9578,16920,lac,l@k,tack,t@k,replace,0,3,0
9578,19235,lac,l@k,yak,y@k,replace,0,3,0
9579,9680,lace,les,lass,l@s,replace,1,3,0.333333333
9579,9754,lace,les,lease,lis,replace,1,3,0.333333333
9579,9831,lace,les,less,lEs,replace,1,3,0.333333333
9579,9885,lace,les,lice,lYs,replace,1,3,0.333333333
9579,10113,lace,les,loose,lus,replace,1,3,0.333333333
9579,10126,lace,les,loss,lcs,replace,1,3,0.333333333
9579,10135,lace,les,louse,lWs,replace,1,3,0.333333333
9579,10220,lace,les,mace,mes,replace,0,3,0
9579,12237,lace,les,pace,pes,replace,0,3,0
9579,14143,lace,les,race,res,replace,0,3,0
9579,18353,lace,les,vase,ves,replace,0,3,0
9585,10162,lackey,l@ki,lucky,l^ki,replace,1,4,0.25
9585,16922,lackey,l@ki,tacky,t@ki,replace,0,4,0
9585,18733,lackey,l@ki,wacky,w@ki,replace,0,4,0
9588,9989,lacquer,l@kX,liquor,lIkX,replace,1,4,0.25
9588,10070,lacquer,l@kX,locker,lakX,replace,1,4,0.25
9588,10164,lacquer,l@kX,lucre,lukX,replace,1,4,0.25
9588,12248,lacquer,l@kX,packer,p@kX,replace,0,4,0
9594,9832,lacy,lesi,lessee,lEsi,replace,1,4,0.25
9594,14153,lacy,lesi,racy,resi,replace,0,4,0
9595,9608,lad,l@d,laid,led,replace,1,3,0.333333333
9595,9702,lad,l@d,laud,lcd,replace,1,3,0.333333333
9595,9736,lad,l@d,lead,lEd,replace,1,3,0.333333333
9595,9858,lad,l@d,lewd,lud,replace,1,3,0.333333333
9595,9894,lad,l@d,lid,lId,replace,1,3,0.333333333
9595,10046,lad,l@d,load,lod,replace,1,3,0.333333333
9595,10132,lad,l@d,loud,lWd,replace,1,3,0.333333333
9595,10235,lad,l@d,mad,m@d,replace,0,3,0
9595,12252,lad,l@d,pad,p@d,replace,0,3,0
9595,15057,lad,l@d,sad,s@d,replace,0,3,0
9595,15510,lad,l@d,shad,S@d,replace,0,3,0
9596,9898,ladder,l@dX,lieder,lidX,replace,1,4,0.25
9596,10240,ladder,l@dX,madder,m@dX,replace,0,4,0
9597,9601,laddie,l@di,lady,ledi,replace,1,4,0.25
9597,12256,laddie,l@di,paddy,p@di,replace,0,4,0
9598,9737,laden,ledN,leaden,lEdN,replace,1,4,0.25
9599,15512,lading,ledIG,shading,SedIG,replace,0,5,0
9603,9742,lag,l@g,league,lig,replace,1,3,0.333333333
9603,9776,lag,l@g,leg,lEg,replace,1,3,0.333333333
9603,10083,lag,l@g,log,lcg,replace,1,3,0.333333333
9603,10168,lag,l@g,lug,l^g,replace,1,3,0.333333333
9603,11356,lag,l@g,nag,n@g,replace,0,3,0
9603,14175,lag,l@g,rag,r@g,replace,0,3,0
9603,15068,lag,l@g,sag,s@g,replace,0,3,0
9603,15515,lag,l@g,shag,S@g,replace,0,3,0
9603,16931,lag,l@g,tag,t@g,replace,0,3,0
9603,18743,lag,l@g,wag,w@g,replace,0,3,0
9608,9702,laid,led,laud,lcd,replace,1,3,0.333333333
9608,9736,laid,led,lead,lEd,replace,1,3,0.333333333
9608,9858,laid,led,lewd,lud,replace,1,3,0.333333333
9608,9894,laid,led,lid,lId,replace,1,3,0.333333333
9608,10046,laid,led,load,lod,replace,1,3,0.333333333
